order_id,created_time,pickup_restaurant,pickup_lat,pickup_lng,dropoff_area,dropoff_lat,dropoff_lng,estimated_delivery_time_min
ORD-1435,2025-01-15 18:33:31,Old Airport Restaurant 14,25.249272,51.566365,Old Airport Residence,25.245466,51.552545,20
ORD-1436,2025-01-15 18:33:06,The Pearl Restaurant 18,25.373582,51.552051,The Pearl Residence,25.316569,51.505639,27
ORD-1437,2025-01-15 18:43:26,Lusail Restaurant 7,25.395922,51.516481,Lusail Residence,25.39629,51.516647,12
ORD-1438,2025-01-15 18:50:22,The Pearl Restaurant 19,25.377591,51.544463,The Pearl Residence,25.325908,51.510792,19
ORD-1439,2025-01-15 18:00:54,Old Airport Restaurant 17,25.249752,51.533405,Old Airport Residence,25.244886,51.568854,16
ORD-1440,2025-01-15 18:59:03,West Bay Restaurant 3,25.322862,51.515445,West Bay Residence,25.307222,51.506034,16
ORD-1441,2025-01-15 18:12:09,Al Sadd Restaurant 6,25.282177,51.482428,Al Sadd Residence,25.284782,51.470746,18
ORD-1442,2025-01-15 18:48:12,West Bay Restaurant 14,25.325009,51.516581,West Bay Residence,25.308258,51.503285,23
ORD-1443,2025-01-15 18:10:35,Al Sadd Restaurant 17,25.306494,51.483992,Al Sadd Residence,25.406779,51.514505,41
ORD-1444,2025-01-15 18:29:43,Old Airport Restaurant 5,25.235955,51.539221,Old Airport Residence,25.240129,51.565251,15
ORD-1445,2025-01-15 18:20:59,Al Waab Restaurant 19,25.269135,51.461733,Al Waab Residence,25.257912,51.43708,17
ORD-1446,2025-01-15 18:53:48,Al Sadd Restaurant 19,25.27177,51.483932,Al Sadd Residence,25.281293,51.504576,16
ORD-1447,2025-01-15 18:10:33,Old Airport Restaurant 11,25.225528,51.543374,Old Airport Residence,25.232275,51.54389,16
ORD-1448,2025-01-15 18:16:40,The Pearl Restaurant 3,25.372724,51.553982,The Pearl Residence,25.364103,51.550924,10
ORD-1449,2025-01-15 18:29:08,Al Waab Restaurant 10,25.256239,51.442929,Al Waab Residence,25.258422,51.561415,35
ORD-1450,2025-01-15 18:42:39,West Bay Restaurant 15,25.323691,51.517954,West Bay Residence,25.318525,51.508611,17
ORD-1451,2025-01-15 18:49:20,Lusail Restaurant 19,25.381249,51.509669,Lusail Residence,25.391383,51.489721,17
ORD-1452,2025-01-15 18:43:22,Lusail Restaurant 18,25.40585,51.511219,Lusail Residence,25.37529,51.522581,19
ORD-1453,2025-01-15 18:58:55,Al Sadd Restaurant 14,25.262337,51.476204,Al Sadd Residence,25.330742,51.513289,26
ORD-1454,2025-01-15 18:06:55,Lusail Restaurant 6,25.415492,51.493413,Lusail Residence,25.399552,51.494,19
ORD-1455,2025-01-15 18:42:02,Al Waab Restaurant 14,25.292063,51.455047,Al Waab Residence,25.268033,51.461313,23
ORD-1456,2025-01-15 18:22:44,West Bay Restaurant 7,25.32891,51.51334,West Bay Residence,25.322506,51.506493,11
ORD-1457,2025-01-15 18:56:55,Al Waab Restaurant 10,25.256344,51.467962,Al Waab Residence,25.253789,51.482702,19
ORD-1458,2025-01-15 18:52:38,Al Waab Restaurant 19,25.281668,51.486536,Al Waab Residence,25.248159,51.47207,21
ORD-1459,2025-01-15 18:44:37,Lusail Restaurant 4,25.396072,51.494765,Lusail Residence,25.375607,51.552781,23
ORD-1460,2025-01-15 18:03:07,Al Waab Restaurant 3,25.267052,51.460525,Al Waab Residence,25.270283,51.441089,17
ORD-1461,2025-01-15 18:09:03,The Pearl Restaurant 9,25.369994,51.55073,The Pearl Residence,25.368589,51.550561,8
ORD-1462,2025-01-15 18:38:04,Lusail Restaurant 10,25.400303,51.506148,Lusail Residence,25.395962,51.494268,17
ORD-1463,2025-01-15 18:26:33,West Bay Restaurant 18,25.337919,51.503939,West Bay Residence,25.331965,51.507827,13
ORD-1464,2025-01-15 18:29:31,Lusail Restaurant 8,25.394119,51.516127,Lusail Residence,25.421292,51.505992,22
ORD-1465,2025-01-15 18:33:02,Al Sadd Restaurant 3,25.302761,51.482886,Al Sadd Residence,25.377904,51.549456,35
ORD-1466,2025-01-15 18:19:24,West Bay Restaurant 2,25.31596,51.515333,West Bay Residence,25.319316,51.504358,13
ORD-1467,2025-01-15 18:33:41,Al Sadd Restaurant 20,25.304858,51.503818,Al Sadd Residence,25.284478,51.473357,20
ORD-1468,2025-01-15 18:35:45,Lusail Restaurant 14,25.379968,51.521621,Lusail Residence,25.375176,51.514819,12
ORD-1469,2025-01-15 18:01:27,Al Waab Restaurant 10,25.260544,51.490043,Al Waab Residence,25.257008,51.455555,19
ORD-1470,2025-01-15 18:48:39,Lusail Restaurant 14,25.404327,51.51036,Lusail Residence,25.27359,51.46661,44
ORD-1471,2025-01-15 18:46:47,West Bay Restaurant 4,25.291874,51.517008,West Bay Residence,25.317284,51.512579,15
ORD-1472,2025-01-15 18:07:23,Old Airport Restaurant 13,25.24308,51.567508,Old Airport Residence,25.240697,51.555504,16
ORD-1473,2025-01-15 18:30:01,Lusail Restaurant 2,25.397696,51.491172,Lusail Residence,25.392921,51.512042,17
ORD-1474,2025-01-15 18:00:22,Al Sadd Restaurant 15,25.29316,51.495394,Al Sadd Residence,25.303093,51.497134,18
ORD-1475,2025-01-15 18:03:44,West Bay Restaurant 10,25.325907,51.509847,West Bay Residence,25.339949,51.506559,13
ORD-1476,2025-01-15 18:02:55,Al Waab Restaurant 13,25.263927,51.469229,Al Waab Residence,25.255879,51.457074,18
ORD-1477,2025-01-15 18:09:47,Old Airport Restaurant 10,25.247133,51.559277,Old Airport Residence,25.221021,51.5605,16
ORD-1478,2025-01-15 18:38:26,Al Waab Restaurant 8,25.267944,51.465618,Al Waab Residence,25.274698,51.434429,18
ORD-1479,2025-01-15 18:32:18,The Pearl Restaurant 12,25.377187,51.551144,The Pearl Residence,25.370865,51.55221,15
ORD-1480,2025-01-15 18:45:24,The Pearl Restaurant 10,25.3709,51.554339,The Pearl Residence,25.379999,51.543802,20
ORD-1481,2025-01-15 18:49:12,West Bay Restaurant 6,25.337053,51.516711,West Bay Residence,25.237828,51.555017,34
ORD-1482,2025-01-15 18:21:33,Al Waab Restaurant 14,25.272897,51.445237,Al Waab Residence,25.32294,51.514054,26
ORD-1483,2025-01-15 18:10:24,West Bay Restaurant 16,25.316675,51.515079,West Bay Residence,25.423943,51.493953,37
ORD-1484,2025-01-15 18:00:03,Al Sadd Restaurant 20,25.267781,51.500711,Al Sadd Residence,25.225033,51.560679,29
ORD-1485,2025-01-15 18:33:04,Lusail Restaurant 7,25.392231,51.490901,Lusail Residence,25.420909,51.476449,22
ORD-1486,2025-01-15 18:32:13,Old Airport Restaurant 9,25.235435,51.56911,Old Airport Residence,25.23391,51.557213,14
ORD-1487,2025-01-15 18:45:15,West Bay Restaurant 1,25.317371,51.515228,West Bay Residence,25.322513,51.517376,20
ORD-1488,2025-01-15 18:19:38,Al Waab Restaurant 10,25.257553,51.466206,Al Waab Residence,25.278615,51.502676,18
ORD-1489,2025-01-15 18:51:04,Al Waab Restaurant 6,25.254804,51.450591,Al Waab Residence,25.24184,51.465045,22
ORD-1490,2025-01-15 18:12:47,The Pearl Restaurant 14,25.364751,51.554108,The Pearl Residence,25.369752,51.553226,11
ORD-1491,2025-01-15 18:46:32,Lusail Restaurant 6,25.41092,51.486788,Lusail Residence,25.318633,51.506048,39
ORD-1492,2025-01-15 18:03:04,Al Waab Restaurant 20,25.277238,51.484486,Al Waab Residence,25.273265,51.484118,13
ORD-1493,2025-01-15 18:19:04,Lusail Restaurant 6,25.405135,51.517341,Lusail Residence,25.422684,51.519387,14
ORD-1494,2025-01-15 18:55:04,Al Sadd Restaurant 9,25.275648,51.476786,Al Sadd Residence,25.397889,51.506435,40
ORD-1495,2025-01-15 18:32:53,West Bay Restaurant 6,25.334091,51.498268,West Bay Residence,25.321112,51.519478,13
ORD-1496,2025-01-15 18:11:55,Al Sadd Restaurant 9,25.27615,51.49722,Al Sadd Residence,25.314929,51.46925,22
ORD-1497,2025-01-15 18:08:41,Old Airport Restaurant 15,25.24417,51.555601,Old Airport Residence,25.237045,51.54846,13
ORD-1498,2025-01-15 18:39:51,Al Sadd Restaurant 9,25.285579,51.498082,Al Sadd Residence,25.369253,51.551368,36
ORD-1499,2025-01-15 18:02:21,Old Airport Restaurant 14,25.23307,51.565792,Old Airport Residence,25.362415,51.550854,41
